,activity_id,serious_marine_incident,marine_board_convened,invest_level,casualty_classification,incident_involvement,invest_type
0,3284461,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3284984,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3293348,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3298096,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3302949,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3303989,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3304100,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3304826,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3310082,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3312236,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3316028,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3316871,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3318333,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3318470,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3321274,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3322653,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3323991,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3325233,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3325240,true,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,3325455,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3326019,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3328220,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3330766,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3330825,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3333119,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3333540,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3335658,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3336537,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3340062,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3342382,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3344237,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3345135,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3345195,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3349457,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3350669,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3350871,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3351239,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3352311,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3353019,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3353530,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3353656,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3356294,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3356911,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3357304,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3358468,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3358952,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3358982,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3360814,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3362634,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3363132,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,3363283,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3365574,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3365693,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3366243,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3366886,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3367336,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3368446,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3369064,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3371791,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3373439,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3373967,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3374025,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3378098,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3379319,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3381731,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3381753,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3382132,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3384145,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3384886,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3385247,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3385929,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3385936,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3386357,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3388705,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3388715,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3390683,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3392838,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3393346,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3394514,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3397216,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3397493,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3397599,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3398427,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3400763,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3401490,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3403926,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3404120,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3411814,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3411823,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3412528,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3412733,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3412768,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3412840,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3414564,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3414797,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3417560,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3417586,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3418427,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3419804,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3420356,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3421432,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3422343,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3423071,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3423161,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3423838,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3426798,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3426854,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3430143,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3431568,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3432146,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3432420,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3432925,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3434153,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3434179,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3436088,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3436250,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3437176,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3437318,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,3437325,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3438976,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3441936,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3443027,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3443782,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3444098,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3444561,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3444707,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3444710,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3449345,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3449368,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3449505,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3449626,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3450006,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3450228,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3451509,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3451560,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3452325,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3453767,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3453975,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3454402,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3456823,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3459019,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3459040,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3462126,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3464824,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3465910,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3466653,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,3466900,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3467184,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3469542,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3469679,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3471440,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3472048,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3472687,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3477744,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3478042,false,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,3478738,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3479778,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3482143,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3487640,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3487707,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
